,0,1,2,3,4
731,(6+0j),(2.0424113993905784+0j),(0.7724268430377268+0j),(-1.7593457735763682+0j),(7.636915999081115+0j)
732,(9+0j),(-2.5837746568592204+0j),(-6.188559495799033+0j),(4.274693059831613+0j),(3.2517470287738495+0j)
733,(3+0j),(-3.6210124385770848+0j),(6.415514604505133+0j),(-0.8885460353253722+0j),(-14.405333389975906+0j)
734,(5+0j),(2.448034749516948+0j),(2.2973975844023804+0j),(-0.8075119489887707+0j),(-3.0476604531876266+0j)
735,(7+0j),(6.259368999076311+0j),(-2.797856049403569+0j),(4.054602833869674+0j),(-1.2601463452183672+0j)
736,(7+0j),(4.725504654780641+0j),(2.5915370420922708+0j),(3.407467417119405+0j),(-2.8440405834433053+0j)
737,(9+0j),(5.110070846843143+0j),(-2.5112556187484723+0j),(4.766447284112787+0j),(-1.2597600050134392+0j)
738,(1+0j),(7.890876004916548+0j),(2.2739896667378923+0j),(-2.752538103271066+0j),(1.4127648021859898+0j)
739,0j,(2.8502724158377544+0j),(1.0242209901286572+0j),(-1.037122594373426+0j),(3.348866571400855+0j)
740,(1+0j),(8.362643011092644+0j),(2.193319079564391+0j),(-2.1225734275250723+0j),(0.6187369896644586+0j)
741,(8+0j),(-5.4142290129968+0j),(-8.327102946192435+0j),(-1.624459867014814+0j),(-3.529868925694077+0j)
742,(8+0j),(2.1789739111056514+0j),(6.171608060213332+0j),(2.6860534297379166+0j),(-1.2208918376996478+0j)
743,(5+0j),(2.7383684352390802+0j),(-3.3706977591808758+0j),(-2.4013365348635802+0j),(-3.5362252565742716+0j)
744,(9+0j),(-2.9857876455200403+0j),(-7.8616256060550755+0j),(5.624894576469256+0j),(1.5855324304634257+0j)
745,(6+0j),(2.6268845355984185+0j),(1.8188148645350486+0j),(-1.0571915950831925+0j),(10.449890162911531+0j)
746,(4+0j),(5.727803343268666+0j),(-1.8805980932060495+0j),(1.3542898689771612+0j),(1.1604401077809754+0j)
747,(5+0j),(3.256367111472324+0j),(-1.637532787571701+0j),(0.8662481193394486+0j),(-4.343743403316727+0j)
748,(7+0j),(7.431683946659978+0j),(-4.977776684599309+0j),(6.5223250857842165+0j),(-0.009499883895695343+0j)
749,0j,(-2.284064420924653+0j),(-5.4820759761392095+0j),(-0.7516132779549124+0j),(-1.1708734129660083+0j)
750,0j,(-15.407264140378457+0j),(5.061653538868021+0j),(5.106027202422336+0j),(-3.4387074918721443+0j)
751,(9+0j),(2.501303364452446+0j),(-6.9286403592146275+0j),(4.377518829469956+0j),(2.7100031827353983+0j)
752,(5+0j),(5.122364213613022+0j),(2.1934516846570515+0j),(0.28577795667071304+0j),(2.7967828909248493+0j)
753,(5+0j),(2.9174828287005856+0j),(5.172618330175932+0j),(4.0813708395214165+0j),(2.769962524234029+0j)
754,(5+0j),(-1.8225608594357545+0j),(-9.245480287110981+0j),(-6.242571762827427+0j),(-7.179748272712849+0j)
755,(7+0j),(1.3667337689803327+0j),(-11.20669715538597+0j),(12.07121790850433+0j),(-4.384943185879172+0j)
756,(4+0j),(0.37927715223569247+0j),(-12.989148020983576+0j),(-2.679692100569077+0j),(1.3218149476638053+0j)
757,(4+0j),(2.303425887211981+0j),(-5.686994624919671+0j),(2.686887782725631+0j),(-1.280325737244676+0j)
758,(8+0j),(-3.536121705266807+0j),(4.6550840766458075+0j),(-2.4925934568040757+0j),(-4.558589727084216+0j)
759,(4+0j),(-5.223073142829445+0j),(-1.9792097676688871+0j),(5.127980222687403+0j),(7.313426417489477+0j)
760,(7+0j),(7.408987939105241+0j),(-4.889281081754562+0j),(4.071767412478768+0j),(-0.8653874332576015+0j)
761,(5+0j),(-0.7225370238590991+0j),(0.7047031816542536+0j),(-0.16785821467040446+0j),(-6.303607604229993+0j)
762,(1+0j),(7.850546795610386+0j),(2.9841821896135428+0j),(-3.7898091788034813+0j),(0.961085273556577+0j)
763,(9+0j),(7.001107070082668+0j),(-3.6053365448986665+0j),(0.6209276568739158+0j),(-1.2539645467454559+0j)
764,(5+0j),(4.449819678740685+0j),(5.575299981233572+0j),(1.843663541878215+0j),(2.6695307045007177+0j)
765,(2+0j),(-7.128140139741264+0j),(8.604155901849097+0j),(-2.3461259112416215+0j),(6.040907318945789+0j)
766,(9+0j),(5.256967943469777+0j),(-3.1771155470626686+0j),(1.9800213248498015+0j),(1.1225766061192946+0j)
767,(5+0j),(2.9674456475944204+0j),(5.203779286018766+0j),(4.002299155797393+0j),(-0.20054802781049563+0j)
768,(4+0j),(-0.00322467875833742+0j),(-3.700713069773036+0j),(5.224625866071604+0j),(2.784780947301093+0j)
769,(4+0j),(1.8334025023833302+0j),(-6.960776774171412+0j),(4.2084596251628135+0j),(-0.5279647213626296+0j)
770,(7+0j),(3.313357781921867+0j),(-3.634333545760702+0j),(1.3034228262679548+0j),(0.3623919066636545+0j)
771,(9+0j),(4.002547800972831+0j),(-8.417701301030785+0j),(0.7072080615589788+0j),(-1.5759532629982553+0j)
772,(6+0j),(1.7020695864936581+0j),(2.886687488947576+0j),(-1.8549835770069303+0j),(9.075981057298895+0j)
773,(8+0j),(2.627066684081055+0j),(4.163898238563874+0j),(4.1691105724180835+0j),(-3.282831185682492+0j)
774,0j,(-10.631536533196204+0j),(-1.6263450291058776+0j),(4.059805765921821+0j),(2.301327928560128+0j)
775,(6+0j),(-4.370015368736818+0j),(7.027864803076732+0j),(0.5154343442138428+0j),(9.416768003830077+0j)
776,(4+0j),(0.1489287963397865+0j),(4.279808944460418+0j),(2.2136722394280284+0j),(4.301137296242293+0j)
777,(2+0j),(-0.027141444745734867+0j),(-2.5812299801702583+0j),(-12.23697541953307+0j),(-0.13231267079727865+0j)
778,(4+0j),(6.739664150216769+0j),(-1.8819157351019198+0j),(0.7424833182226509+0j),(0.31337112054635863+0j)
779,0j,(0.9077127293509353+0j),(4.103079216751984+0j),(1.0313651380325932+0j),(4.649959830938495+0j)
780,(3+0j),(-7.088246759111561+0j),(7.426106141036016+0j),(-1.4733667870580247+0j),(-4.98062893237603+0j)
781,(2+0j),(-1.8011051292237565+0j),(-4.265722885661482+0j),(-3.7729765122828263+0j),(5.48241406744861+0j)
782,(6+0j),(-1.6285390287867616+0j),(3.4849000768689287+0j),(-1.0630224538015636+0j),(12.466933563577513+0j)
783,(5+0j),(1.2063664665617189+0j),(4.844602584026759+0j),(6.721516482523164+0j),(-1.3692538146441355+0j)
784,(1+0j),(7.995095156047552+0j),(1.739169423699139+0j),(-2.5064551262464727+0j),(0.026619372056745246+0j)
785,(1+0j),(6.392375886143426+0j),(4.767537732458057+0j),(-3.656180908120997+0j),(-0.6649766959673565+0j)
786,(8+0j),(-0.33356587349927286+0j),(-4.690988357831345+0j),(-0.34997590225498315+0j),(-1.3747401197264502+0j)
787,(7+0j),(-1.0540616017475728+0j),(-7.312166825442097+0j),(8.048669219670476+0j),(1.1865443872620987+0j)
788,(2+0j),(1.4047582084437105+0j),(-3.934279277511456+0j),(-9.063696933239255+0j),(-0.8439287270863755+0j)
789,(5+0j),(3.608066746883262+0j),(6.098035742347299+0j),(3.9525271834864615+0j),(-3.4506270695785397+0j)
790,(6+0j),(-10.720426210738447+0j),(-10.394742204027024+0j),(-4.431720359771946+0j),(10.445864969965545+0j)
791,(1+0j),(5.699563168774618+0j),(3.974766602735775+0j),(-3.0028511648489586+0j),(0.2302795313552315+0j)
792,(4+0j),(4.306203842264864+0j),(-3.015929657620453+0j),(3.190490242778094+0j),(2.7486350599749376+0j)
793,(6+0j),(-6.654765990062991+0j),(-1.8653807682208827+0j),(0.4255475958789919+0j),(10.092294131064529+0j)
794,(1+0j),(7.909905115985675+0j),(2.9370997547205975+0j),(-3.538406538168157+0j),(1.107433180922143+0j)
795,(4+0j),(-3.4156340957048155+0j),(-5.911325640497307+0j),(-2.004240190556927+0j),(5.643494175723668+0j)
796,(1+0j),(7.532432193140199+0j),(2.5567875515224348+0j),(-2.833519040493403+0j),(1.730363319654806+0j)
797,(8+0j),(-2.1456145380368246+0j),(-1.7342996258855723+0j),(-6.660684966876422+0j),(-3.4158935986469214+0j)
798,(8+0j),(-0.18120716638188095+0j),(1.162685750172809+0j),(-2.361993579754493+0j),(-6.348323539587687+0j)
799,(6+0j),(-5.1986080041672125+0j),(-2.759594379162851+0j),(-3.113700448734508+0j),(2.4358897796482624+0j)
800,(6+0j),(-1.4457770783314896+0j),(6.580967610890563+0j),(-0.8391456019200886+0j),(6.256595666573614+0j)
801,0j,(-12.84038965002946+0j),(4.023342852020355+0j),(7.575335043948861+0j),(-7.004516673226778+0j)
802,(1+0j),(7.899699026415023+0j),(3.0332731802653865+0j),(-3.250034443531483+0j),(0.9513279034468896+0j)
803,(3+0j),(1.0540942539331963+0j),(-5.041941413321455+0j),(-3.7020033958499097+0j),(2.0997683378998504+0j)
804,(5+0j),(-14.984821855420034+0j),(-4.306966704244982+0j),(-10.60918749040021+0j),(-11.391755619395926+0j)
805,(7+0j),(-0.08228501073685245+0j),(-16.06750565911038+0j),(10.8119756643753+0j),(-2.883517860097046+0j)
806,(9+0j),(4.60162024260126+0j),(-4.501999254234341+0j),(3.093592565628321+0j),(1.6111603337813314+0j)
807,0j,(-10.006365711575587+0j),(8.156964703778456+0j),(4.598352364145342+0j),(-2.249937656415747+0j)
808,(8+0j),(-7.683333398299143+0j),(-1.9757735207740044+0j),(8.303609271650092+0j),(-2.9156296448538925+0j)
809,(8+0j),(1.4944150039502375+0j),(3.1929534261798347+0j),(7.271662104621605+0j),(-2.7768761488394262+0j)
810,(7+0j),(3.1209641420217022+0j),(0.46994595688138807+0j),(9.847103784042455+0j),(-2.747996847605038+0j)
811,(3+0j),(-4.621082054583552+0j),(-5.069981465887969+0j),(-11.522394021662983+0j),(-11.14902096365038+0j)
812,(9+0j),(5.010706169383476+0j),(2.6802948480118793+0j),(4.508224350689301+0j),(-1.698549894775582+0j)
813,(6+0j),(6.304318823420048+0j),(3.3825895692573082+0j),(-2.370547457893543+0j),(4.70306558222985+0j)
814,(2+0j),(-0.6448255839672041+0j),(-6.7173656129415695+0j),(-4.342228553979708+0j),(-4.312065832176235+0j)
815,(1+0j),(7.455058710130163+0j),(1.1565837099618042+0j),(-1.8506956180476029+0j),(1.2623919605843525+0j)
816,(3+0j),(4.730327523378845+0j),(-0.9933059449868531+0j),(-3.4398187320403295+0j),(-3.905495527937227+0j)
817,(2+0j),(-2.6738616971281672+0j),(3.6343248379456607+0j),(-9.878280951711252+0j),(4.192624865470145+0j)
818,(3+0j),(-0.6907609350199764+0j),(-3.4660831489483788+0j),(-9.493423634717939+0j),(0.04043431558131993+0j)
819,(2+0j),(-1.8738123738221193+0j),(-0.8086796610368856+0j),(-12.80670986676872+0j),(2.3130955363138286+0j)
820,(4+0j),(-11.095965918332583+0j),(-18.103451601214324+0j),(-0.5904347406773285+0j),(5.637265175146626+0j)
821,(5+0j),(-7.357169649282029+0j),(6.531404104480809+0j),(-3.974509874527479+0j),(3.78718242816499+0j)
822,(2+0j),(-5.330720805832725+0j),(8.341753743584864+0j),(-2.293801758895282+0j),(-1.8380230107851618+0j)
823,(8+0j),(4.592025348310407+0j),(-1.5505348274842161+0j),(-3.9285449504146297+0j),(-4.101321712466676+0j)
824,(3+0j),(3.7462264872272093+0j),(-4.975015260480817+0j),(-5.364416948814589+0j),(-3.4324947412142954+0j)
825,(6+0j),(0.876314660080929+0j),(4.850389435455804+0j),(-2.810227276296914+0j),(3.867987724728174+0j)
826,(2+0j),(-0.5123413381235753+0j),(-0.6905660433619634+0j),(-7.93811327794492+0j),(-2.0485745037989926+0j)
827,(6+0j),(0.6792977204042294+0j),(5.977553591973143+0j),(-3.2528141741582903+0j),(9.213050503587015+0j)
828,(1+0j),(7.780935456459525+0j),(2.6499668991973624+0j),(-2.9669464290614216+0j),(-0.008619634295275796+0j)
829,(2+0j),(-2.7772059043590565+0j),(9.019629868667844+0j),(-2.3773600434241087+0j),(4.919497122415042+0j)
830,(3+0j),(-3.8022502165839485+0j),(3.9270295815695038+0j),(-6.296708296627524+0j),(-5.751544336105081+0j)
831,0j,(-16.696107774990313+0j),(-0.1639542725895109+0j),(5.798382939405861+0j),(-3.438559469503668+0j)
832,(9+0j),(4.252215668055771+0j),(-6.288636750290915+0j),(6.358577728041849+0j),(0.47447230357359327+0j)
833,(8+0j),(6.311007444341693+0j),(1.8292399292098431+0j),(0.7398312698027185+0j),(-1.1891028524671519+0j)
834,(3+0j),(5.664396405458053+0j),(3.9183101719864983+0j),(-0.8681814127161733+0j),(0.6669116184853892+0j)
835,(5+0j),(2.1421634436436072+0j),(5.395407594192778+0j),(3.584172568898359+0j),(1.2551212615925218+0j)
836,(5+0j),(-4.6200232429470915+0j),(-9.941955075700356+0j),(-4.280797397865398+0j),(-4.498744296200817+0j)
837,(1+0j),(5.723607848976248+0j),(3.9460428045053013+0j),(-2.9302796076830773+0j),(0.1972277441940794+0j)
838,(2+0j),(2.4811497704424297+0j),(-13.971696619099752+0j),(-4.411778550576064+0j),(1.5136181990457056+0j)
839,(7+0j),(-2.3194717628459265+0j),(-15.047861916779503+0j),(4.242685601756774+0j),(1.5261633991564538+0j)
840,(9+0j),(4.356396311636543+0j),(3.7558593558799784+0j),(6.303379691693321+0j),(-3.1268219049320507+0j)
841,0j,(-10.894184210654876+0j),(3.672825249384094+0j),(2.180471453914634+0j),(-2.912310155520143+0j)
842,(9+0j),(4.054264009756201+0j),(-1.813875247996712+0j),(4.595962598191189+0j),(-1.27367595199373+0j)
843,(6+0j),(-6.910708459568261+0j),(-0.3574823770720434+0j),(-3.4476787004436145+0j),(10.467406082641562+0j)
844,(3+0j),(1.7560355182450818+0j),(-5.949806911054631+0j),(-11.785817430743467+0j),(-3.4392932417387185+0j)
845,(1+0j),(5.161300937246732+0j),(4.385687261970767+0j),(-3.144774398448314+0j),(-0.4613359932479958+0j)
846,(7+0j),(3.363175061695558+0j),(-12.435354086883223+0j),(2.5414247879874154+0j),(-0.9638770431051978+0j)
847,(2+0j),(-1.502022290715967+0j),(3.1517445118634835+0j),(-12.437536835802186+0j),(9.969598444155048+0j)
848,0j,(-18.79940556573027+0j),(2.1274967724729787+0j),(7.230258717950814+0j),(-6.253271549413304+0j)
849,(9+0j),(4.3308786769453915+0j),(-3.3606369552801585+0j),(4.983555621270287+0j),(0.457476595195192+0j)
850,(3+0j),(-5.783361991675037+0j),(-8.345971964460574+0j),(-17.389896556544024+0j),(-5.286492274785861+0j)
851,0j,(-18.16366281165301+0j),(1.4508395232642295+0j),(4.997054316982321+0j),(-3.161114048802148+0j)
852,(4+0j),(0.8891706177687119+0j),(3.3228211197830295+0j),(0.4396141895422864+0j),(4.0993956246059655+0j)
853,0j,(-6.531302082496443+0j),(-5.557745447634193+0j),(-3.976781195203875+0j),(-0.534158165210578+0j)
854,(5+0j),(3.3858980531758527+0j),(4.667612611419148+0j),(1.2535080036439834+0j),(2.391262126680837+0j)
855,(8+0j),(3.400421233124818+0j),(-4.109161610667343+0j),(0.2590387931091889+0j),(-1.0363600576376006+0j)
856,(9+0j),(8.109474487338595+0j),(0.6598902961658493+0j),(2.9515306194673423+0j),(1.3582169890896374+0j)
857,(1+0j),(7.682941024722663+0j),(1.9181325980990116+0j),(-2.5454500723892894+0j),(1.6926574180203433+0j)
858,(9+0j),(5.185775395824843+0j),(-0.6190928130048566+0j),(7.236607702462112+0j),(1.46466423593576+0j)
859,(3+0j),(1.8997624091160505+0j),(-1.7799801960184323+0j),(-2.551254280874501+0j),(-7.066622191563671+0j)
860,0j,(2.1273489716352+0j),(-0.0909328579326878+0j),(-0.18018726598491086+0j),(-0.6377829032791836+0j)
861,(8+0j),(3.921959911953906+0j),(-1.9252069232312585+0j),(-4.46471542326839+0j),(-4.506526158428833+0j)
862,(3+0j),(-4.9448742599490645+0j),(-2.4510404931385152+0j),(-5.817181821432009+0j),(-2.958332704029412+0j)
863,(4+0j),(-2.7782911951646225+0j),(-8.1134014995645+0j),(0.5697739691266636+0j),(4.244282910605681+0j)
864,0j,(-2.9673769993830392+0j),(3.982771442332521+0j),(3.4696696988204985+0j),(5.5129127825350155+0j)
865,(8+0j),(4.934681744502575+0j),(3.4421690824300266+0j),(-1.02513977712215+0j),(-0.7044432938988047+0j)
866,(8+0j),(3.0266301623562866+0j),(-1.5544936379960612+0j),(-5.457038618348953+0j),(-1.0173484134878268+0j)
867,(7+0j),(7.00337232261349+0j),(-4.367352588569963+0j),(3.712627124045202+0j),(0.12533182010656352+0j)
868,(5+0j),(-7.879671279196603+0j),(-16.828045239203046+0j),(-10.795683216037563+0j),(-1.7157270034528656+0j)
869,(8+0j),(-2.722334930071653+0j),(-6.123185664151359+0j),(-7.454623210895279+0j),(-2.617445168456818+0j)
870,(2+0j),(0.2478834467882538+0j),(-6.09124187262325+0j),(-12.426918354606013+0j),(3.053418123569689+0j)
871,(8+0j),(2.585246869962289+0j),(1.5586273496788627+0j),(5.954818862458931+0j),(-4.2830869148475195+0j)
872,(5+0j),(-7.56345703656656+0j),(-8.763109822233973+0j),(3.8500817130943443+0j),(-3.8740124580004296+0j)
873,(8+0j),(-3.3770943545537344+0j),(-2.9336010453699544+0j),(-5.779447769278736+0j),(-1.794744100475231+0j)
874,(8+0j),(3.3259766809687714+0j),(0.5752508642057952+0j),(-0.7065860768606569+0j),(-3.420074223409666+0j)
875,(3+0j),(1.2933965817417297+0j),(6.792969618622119+0j),(2.0623996941530143+0j),(-2.15903343242105+0j)
876,(2+0j),(-5.559488017144683+0j),(1.9341842413168848+0j),(-3.740262720163726+0j),(5.7838693516381605+0j)
877,(3+0j),(-0.21121629397393937+0j),(-0.2551587396954118+0j),(-8.377581930740252+0j),(-4.571765558454181+0j)
878,(9+0j),(7.026019645436023+0j),(0.028873386184991877+0j),(5.556625354164496+0j),(0.5355387547560505+0j)
879,(7+0j),(7.488824370458377+0j),(-1.7943445579717965+0j),(6.19243256368869+0j),(-0.35832039888379735+0j)
880,(3+0j),(1.51296938470816+0j),(1.457630280196368+0j),(0.6522153702896398+0j),(-11.57937647609407+0j)
881,(8+0j),(0.1341448803481633+0j),(7.140118484350439+0j),(-2.0697256328209885+0j),(-5.309123403664662+0j)
882,(8+0j),(1.68771000301921+0j),(5.600130816994836+0j),(-1.4312301760710417+0j),(-2.227596382100995+0j)
883,(3+0j),(-7.295775211960766+0j),(-15.486069980565405+0j),(-2.499896637259054+0j),(-8.476931999821366+0j)
884,(6+0j),(3.146642940998825+0j),(-4.109778029103482+0j),(-2.357274322400855+0j),(3.9822760120215794+0j)
885,0j,(-14.098261908410016+0j),(2.4012289612440774+0j),(-0.041114224277613284+0j),(-2.1921733412653417+0j)
886,(4+0j),(-6.481360153344125+0j),(-9.684094494595298+0j),(1.3716105429666512+0j),(6.467198710079334+0j)
887,(2+0j),(-6.267410312648681+0j),(-2.294682640308929+0j),(-7.644936681086383+0j),(0.4793237754917572+0j)
888,0j,(-6.975094873106046+0j),(-5.753578681297606+0j),(-0.647553632669414+0j),(-2.0219602155632574+0j)
889,(5+0j),(1.2324324433682519+0j),(-0.9780305075376601+0j),(-5.5206507405124885+0j),(-2.740124582170844+0j)
890,(6+0j),(1.644788516892428+0j),(7.158996616258086+0j),(-2.4918984906103163+0j),(6.5340274075667875+0j)
891,(4+0j),(0.4340739192912742+0j),(-3.7405069025994817+0j),(2.5894518682945478+0j),(-1.0674839123999358+0j)
892,(8+0j),(2.591177634273158+0j),(-2.1952034842548174+0j),(1.6885693148446708+0j),(-4.784055917724316+0j)
893,(5+0j),(2.0625891634859133+0j),(4.709499452964237+0j),(1.8622197417782789+0j),(1.4314832817568175+0j)
894,(7+0j),(5.8208524337464285+0j),(0.23852120252145848+0j),(1.6682454489048517+0j),(1.5201279193462511+0j)
895,(4+0j),(7.34500939278703+0j),(0.8561831966780419+0j),(0.13940247994136917+0j),(1.843287947906658+0j)
896,(5+0j),(-1.535833153890778+0j),(3.565494973658003+0j),(3.278821676727308+0j),(-3.5898761269571122+0j)
897,(6+0j),(-11.21779886821708+0j),(7.1561006637819995+0j),(-0.6201820737057081+0j),(10.7468479342264+0j)
898,(5+0j),(-7.106575373903964+0j),(-8.917686446290606+0j),(-2.9075553741853675+0j),(0.11525987429875156+0j)
899,0j,(-9.318105765938993+0j),(-8.750011973789874+0j),(0.7381193831419255+0j),(-1.5975691051285152+0j)
900,(7+0j),(5.282055757965892+0j),(-2.7855344511904696+0j),(9.35675614481327+0j),(0.10335425911653853+0j)
901,(8+0j),(0.516389949264583+0j),(-7.622137261851745+0j),(0.766663981496431+0j),(-3.107200983446105+0j)
902,(9+0j),(4.554884965558604+0j),(-5.416339882516202+0j),(3.3532836092842793+0j),(-0.6677559373863621+0j)
903,(5+0j),(3.4578368849017296+0j),(-4.0846834174615045+0j),(3.519654616476703+0j),(-1.0090893240336325+0j)
904,0j,(-13.770956325253845+0j),(6.4734986555826515+0j),(8.202905453136134+0j),(5.256863788058676+0j)
905,(5+0j),(2.7842041291808073+0j),(6.061338594431674+0j),(2.9486507439909198+0j),(-3.6573183754617244+0j)
906,(2+0j),(-2.5996089765183417+0j),(-5.490586244598805+0j),(-14.661168930920564+0j),(1.0883162403396516+0j)
907,(2+0j),(-3.0098070584598537+0j),(-6.352635614586075+0j),(-15.585308320648725+0j),(-0.8346662846041322+0j)
908,(9+0j),(8.639515584993223+0j),(0.7361753337883726+0j),(0.9879009266110228+0j),(0.31700136055699313+0j)
909,(9+0j),(5.548579932925647+0j),(2.7237428723162824+0j),(3.566098088683492+0j),(-1.0120532156053985+0j)
910,(6+0j),(2.005738330300343+0j),(8.660280182993759+0j),(-2.7545219753847903+0j),(2.6310014640874937+0j)
911,(7+0j),(7.169010912425667+0j),(0.7368424151200573+0j),(-0.38535028128939236+0j),(-0.6243045979634323+0j)
912,(9+0j),(3.2667039490591634+0j),(-4.440105736457267+0j),(6.684831766348563+0j),(-1.5478386933016524+0j)
913,(6+0j),(0.7832207056084204+0j),(4.740228937458832+0j),(-3.0356370305119853+0j),(11.01501900897775+0j)
914,(8+0j),(3.5128240824024046+0j),(6.154931920646919+0j),(-0.021287953200683427+0j),(-3.736338134958239+0j)
915,(9+0j),(5.327158999701874+0j),(4.809589041928479+0j),(3.4134616849719044+0j),(-4.077096564952951+0j)
916,(4+0j),(-0.26876846911382135+0j),(0.8844465427589879+0j),(4.416520887776578+0j),(3.8957632955333263+0j)
917,(1+0j),(6.267687619053621+0j),(5.468633191211462+0j),(-5.104762050464829+0j),(0.30661987040888955+0j)
918,(7+0j),(6.639284249967126+0j),(-2.5131532189662074+0j),(5.486225907635032+0j),(-1.117992054189717+0j)
919,(7+0j),(1.3225392350452885+0j),(-5.316815591108239+0j),(9.973646491636442+0j),(-0.3152661953760158+0j)
920,(8+0j),(1.3100907660000713+0j),(3.6262200541810246+0j),(7.808822080490735+0j),(-2.198354678089925+0j)
921,(2+0j),(0.8858623558106371+0j),(1.974454266378184+0j),(-6.521118927128408+0j),(6.852420005227316+0j)
922,(6+0j),(-0.09120644251015762+0j),(4.646960214325792+0j),(-0.4077147134807371+0j),(10.16424914947495+0j)
923,(7+0j),(7.938097629731674+0j),(-4.872504097417007+0j),(4.091722625051358+0j),(-0.46065861952911635+0j)
924,(7+0j),(3.8967497163411458+0j),(-2.518076443470768+0j),(8.146784630604028+0j),(-0.15370002727484317+0j)
925,(8+0j),(3.4257512083170436+0j),(3.684227393924658+0j),(-2.1226253313862786+0j),(2.6214621853348667+0j)
926,(7+0j),(5.061888621671149+0j),(2.1619416347946157+0j),(7.927481550252831+0j),(-0.9675385858079232+0j)
927,(9+0j),(8.239602248783275+0j),(2.2904347701832664+0j),(2.300213906690459+0j),(0.3125259206933666+0j)
928,0j,(-6.425182134220559+0j),(-0.7037200948419435+0j),(-0.512278248012017+0j),(0.8252553229050447+0j)
929,(4+0j),(-5.127897991971431+0j),(-10.512950431925258+0j),(-2.092892333098356+0j),(3.5170431025945392+0j)
930,(6+0j),(2.7599135062860953+0j),(2.2833009726166518+0j),(-2.3463044356039053+0j),(5.606162860305031+0j)
931,0j,(-17.59073739617777+0j),(-1.455276477121445+0j),(1.912994237274137+0j),(0.8938915310978338+0j)
932,(9+0j),(5.517757812415023+0j),(-5.558953743202667+0j),(2.7013426804744416+0j),(0.3414654931883152+0j)
933,(4+0j),(7.4556048335098355+0j),(0.1760022766049827+0j),(1.2781878620968823+0j),(2.220754535726759+0j)
934,(9+0j),(6.2063350018255985+0j),(1.0785394738033567+0j),(4.262455050863586+0j),(-0.05806501414880489+0j)
935,(5+0j),(0.043299059510449774+0j),(8.050752839127789+0j),(2.767987873703696+0j),(-2.0486027960759996+0j)
936,(9+0j),(4.138070516702313+0j),(3.388638929699266+0j),(4.587449106647373+0j),(-1.3207935729141855+0j)
937,(2+0j),(-1.0573592233973594+0j),(-2.9831616588834686+0j),(-16.334033838052243+0j),(2.6390630965608803+0j)
938,(1+0j),(7.60214594552259+0j),(2.6856327640560695+0j),(-2.624478402811853+0j),(1.37005896854471+0j)
939,(5+0j),(2.655858094393382+0j),(5.56972271218505+0j),(2.5966318677794233+0j),(-0.5627575716065002+0j)
940,(4+0j),(-3.279629025292602+0j),(-0.5017228607626383+0j),(10.110992426211588+0j),(2.7730738088351328+0j)
941,(3+0j),(1.768234281323309+0j),(-0.1626317304056686+0j),(-1.442220763749003+0j),(-6.905196459615055+0j)
942,(4+0j),(5.170092907900356+0j),(1.8746593577247601+0j),(3.105589298768745+0j),(2.8593908117185487+0j)
943,(8+0j),(0.5806072955946056+0j),(1.4652882471294977+0j),(-0.2024896040715366+0j),(-2.699299129920157+0j)
944,(8+0j),(3.0812497913773425+0j),(-1.256557755995316+0j),(-3.5347181725604693+0j),(-6.03156870218035+0j)
945,(5+0j),(-3.717322562842806+0j),(7.998917107196964+0j),(2.9116052187620225+0j),(-3.9055742974576986+0j)
946,(2+0j),(-1.5354308584312186+0j),(2.0991627697315405+0j),(-13.124657487255725+0j),(3.6027706039795073+0j)
947,(1+0j),(6.565507634928155+0j),(3.3058251458729395+0j),(-2.61589697615163+0j),(0.35782352436706566+0j)
948,(7+0j),(5.11952368025606+0j),(-1.306256955522941+0j),(7.62945810839184+0j),(-1.5353270561664258+0j)
949,(6+0j),(-1.0193332825208556+0j),(-1.388450401162451+0j),(-1.430906424417242+0j),(12.49801055529428+0j)
950,(7+0j),(0.21821936609946657+0j),(5.11625984351175+0j),(9.140392064027802+0j),(-4.671246639841739+0j)
951,(5+0j),(2.6722336247074376+0j),(0.2579085497504692+0j),(-1.1544919597540984+0j),(-6.358855700888978+0j)
952,0j,(-2.0023394585065497+0j),(5.098321749326787+0j),(1.7261257880999723+0j),(-5.869307465731461+0j)
953,0j,(-5.395982056807431+0j),(6.319170235293639+0j),(1.028421991413815+0j),(2.4404173583285713+0j)
954,(9+0j),(-4.113417879681881+0j),(-10.878654371773404+0j),(-4.517438281552112+0j),(5.597058518265743+0j)
955,(5+0j),(3.7208885951494444+0j),(0.5101310139295387+0j),(-0.14357854655163854+0j),(-1.9589949808370222+0j)
956,(4+0j),(3.8388806506208604+0j),(3.9518405613381886+0j),(3.0085465044814903+0j),(1.7655442988242167+0j)
957,(4+0j),(-2.9509979774616064+0j),(-0.5317833192441599+0j),(9.114458486603397+0j),(5.44878359884594+0j)
958,(3+0j),(0.4354375412592343+0j),(-8.205638685384608+0j),(0.31359688239403327+0j),(0.08017414293301928+0j)
959,(1+0j),(7.152426575967673+0j),(0.7171565890501745+0j),(-2.7173457153980243+0j),(-0.13783576797369967+0j)
960,(1+0j),(8.158039810367923+0j),(0.19210247163595606+0j),(-0.7998522283257606+0j),(0.14759388259445738+0j)
961,(5+0j),(-2.302548058715859+0j),(5.364436491665752+0j),(-2.7989866814381505+0j),(-6.556699586912026+0j)
