,0,1,2,3,4
709,(8+0j),(-2.5043597296634434+0j),(1.5757539211257394+0j),(2.815404316098732+0j),(-5.9746398857543+0j)
710,(2+0j),(0.048639709098446865+0j),(1.8276495519045761+0j),(9.409766851608332+0j),(2.953675885622121+0j)
711,(3+0j),(1.2535402506008646+0j),(-0.8918767668736456+0j),(6.569647779321091+0j),(-9.611138586559703+0j)
712,(5+0j),(-2.0562716380232944+0j),(-1.7320595884399532+0j),(-5.22358065715686+0j),(1.896595281787775+0j)
713,(2+0j),(2.63222294280318+0j),(6.238531227180415+0j),(16.204704576807686+0j),(0.5274335392528542+0j)
714,(5+0j),(-2.5087079256635394+0j),(-5.344190353771934+0j),(-4.355563141718403+0j),(5.8150740007029995+0j)
715,(6+0j),(1.627322759977884+0j),(-7.974105688662736+0j),(1.3955928952604735+0j),(3.899311336944166+0j)
716,(6+0j),(0.14566382213088572+0j),(0.3146595355909066+0j),(3.6801127759135372+0j),(5.865749561341546+0j)
717,(7+0j),(-7.099888055863388+0j),(4.024378641708008+0j),(-4.707038895037851+0j),(-0.16910817924335855+0j)
718,(3+0j),(-3.515524287458214+0j),(7.167910843072205+0j),(5.285225392147436+0j),(-3.962516688397139+0j)
719,(5+0j),(-3.4499298870724044+0j),(-1.9818014325641096+0j),(1.889007554324533+0j),(1.327391872921809+0j)
720,(1+0j),(-7.833840590285106+0j),(-4.367117382417282+0j),(2.3625306251418907+0j),(0.886324370188511+0j)
721,(9+0j),(-3.919943336098503+0j),(5.531958147556674+0j),(-3.549572139207778+0j),(-0.048023015803654784+0j)
722,(2+0j),(-2.3930451282875906+0j),(10.889045715304023+0j),(-0.2798194027382276+0j),(-5.672284412472481+0j)
723,(2+0j),(11.397666397992587+0j),(-0.8482931480940923+0j),(-6.0356173806689775+0j),(3.6110110943602827+0j)
724,(4+0j),(3.826717925706259+0j),(5.524408370620158+0j),(-1.4842989788065353+0j),(5.802623216368177+0j)
725,(9+0j),(-4.070617028098883+0j),(5.784572119224222+0j),(-0.8152889541623123+0j),(-2.8993786841128415+0j)
726,(5+0j),(-3.4244442139291347+0j),(0.4241830106999788+0j),(2.513600197424067+0j),(-0.6801064456822142+0j)
727,(4+0j),(6.8040223447531405+0j),(15.624982339096603+0j),(-0.09860188209557981+0j),(2.428693893993885+0j)
728,(7+0j),(-6.54184288109035+0j),(1.5648436493267697+0j),(-2.866058911856124+0j),(1.379065484515285+0j)
729,(2+0j),(2.2136860908712483+0j),(13.54110913060026+0j),(12.583883693731511+0j),(-3.397946075015904+0j)
730,(3+0j),(-1.14903290960731+0j),(8.955658718177238+0j),(9.474175076280323+0j),(-7.227971803124876+0j)
731,(7+0j),(-7.796275529189451+0j),(1.1835679962119192+0j),(-0.8348900635794549+0j),(1.6110699997075089+0j)
732,(5+0j),(3.9069897221495578+0j),(7.78214315893609+0j),(8.419158036731067+0j),(-9.399422483166044+0j)
733,(1+0j),(-8.583812060468691+0j),(-1.4425977906208793+0j),(1.6828245852918415+0j),(2.448094610171237+0j)
734,(5+0j),(7.119366973813148+0j),(6.008274094566403+0j),(7.568429518436277+0j),(-4.026085040611418+0j)
735,(4+0j),(9.195447939833494+0j),(10.874149357401235+0j),(-0.3924318985334591+0j),(3.558471817640455+0j)
736,(6+0j),(2.5218770617598376+0j),(-4.055094113082545+0j),(1.497582561597636+0j),(8.839549237411138+0j)
737,(4+0j),(2.215384169189307+0j),(-4.3634415757553295+0j),(-10.344517179534995+0j),(-0.028482167148563997+0j)
738,(7+0j),(-0.14463616915432806+0j),(6.538356732614353+0j),(-12.582498291034794+0j),(-0.3732120181456939+0j)
739,(4+0j),(-1.1047137872854267+0j),(-4.68498235260531+0j),(-5.889055968293202+0j),(2.719073896102766+0j)
740,(2+0j),(2.8632909097980628+0j),(0.710630376275509+0j),(8.398088736259881+0j),(-1.149884366481021+0j)
741,(3+0j),(-3.428206541946382+0j),(-1.9252045917628862+0j),(4.693686874339117+0j),(-7.135620712576139+0j)
742,(5+0j),(-0.6764800506204883+0j),(-3.5749619300939144+0j),(-4.7624891097033695+0j),(6.23533530400751+0j)
743,(2+0j),(-4.422116188376039+0j),(6.998118200898457+0j),(1.7302406703359028+0j),(-3.9426249831177644+0j)
744,(1+0j),(-6.091528675580759+0j),(-4.329138603436567+0j),(0.47031542303817836+0j),(0.2662982962628606+0j)
745,0j,(29.139799915725547+0j),(0.05828864007765415+0j),(-4.9947899849982855+0j),(0.8838781907145606+0j)
746,0j,(11.2810930680754+0j),(-5.734681683517023+0j),(-5.567864354142408+0j),(0.676043860286612+0j)
747,(6+0j),(16.93472556387612+0j),(-6.848389604157331+0j),(-2.1578725886422045+0j),(12.482903176678384+0j)
748,0j,(4.813752105667579+0j),(-3.0713342209578722+0j),(-3.0089281051126275+0j),(-4.909263571555886+0j)
749,(3+0j),(10.604493263745944+0j),(-7.608833322794381+0j),(3.0758785482485727+0j),(-3.9769191699736677+0j)
750,(2+0j),(-0.5044608752092061+0j),(-6.0479791197767225+0j),(5.932395109733986+0j),(0.27020418794624446+0j)
751,(7+0j),(-5.407347510892287+0j),(2.385087449979436+0j),(1.6537564131359836+0j),(1.9872216860601462+0j)
752,(1+0j),(-7.176565407529752+0j),(-3.6962226466121315+0j),(2.1256090976582067+0j),(0.8142624325732218+0j)
753,(3+0j),(-4.47952754729186+0j),(-1.717279863685247+0j),(5.2433443865026375+0j),(2.228370256581428+0j)
754,(1+0j),(-7.805415397326825+0j),(-2.035254535579794+0j),(2.057036103283165+0j),(1.5561146989301624+0j)
755,(2+0j),(-2.370552525143467+0j),(2.4774374476739496+0j),(5.626531123069223+0j),(-0.34152895382066595+0j)
756,(9+0j),(-5.916809908983572+0j),(1.9425083368375395+0j),(-2.7042892737656614+0j),(1.6613363812371886+0j)
757,(5+0j),(1.3411048612625365+0j),(7.420192911874679+0j),(7.8001795830188065+0j),(-7.099061599202756+0j)
758,(3+0j),(4.144254258606602+0j),(-9.42561376073701+0j),(-2.317707266933437+0j),(-13.204392974283452+0j)
759,(6+0j),(6.11420497374189+0j),(6.914198265609489+0j),(10.132324036031916+0j),(8.346828255177286+0j)
760,(2+0j),(0.1326886694113875+0j),(5.465208928775329+0j),(-4.029361692424416+0j),(2.45488004648079+0j)
761,(2+0j),(16.10513179957628+0j),(-4.710360883271183+0j),(2.857930057614066+0j),(11.883842809272295+0j)
762,(5+0j),(-0.6906676945420439+0j),(2.5365280121146774+0j),(-7.315607604051309+0j),(-5.122674934094133+0j)
763,(4+0j),(2.6975667667059864+0j),(1.5196520462812597+0j),(-7.266145066921332+0j),(5.60902191299992+0j)
764,(1+0j),(-8.742023076141225+0j),(-2.838471044185304+0j),(2.696441080564493+0j),(1.6171565781618742+0j)
765,0j,(11.718227755376088+0j),(-7.440641290824873+0j),(-3.863074703831545+0j),(0.31794644375012215+0j)
766,(6+0j),(13.898252123400827+0j),(3.2163633090074732+0j),(3.4913465796690817+0j),(15.092737409465046+0j)
767,(1+0j),(-5.325443275411123+0j),(2.270278579532308+0j),(3.596348122031191+0j),(0.6526341122639305+0j)
768,(2+0j),(5.352752149555709+0j),(-9.052440061998373+0j),(-5.108407782107517+0j),(2.4009375048453507+0j)
769,(8+0j),(-3.340288570941888+0j),(1.275186159393094+0j),(1.325423851831276+0j),(-2.8581564794040437+0j)
770,(5+0j),(1.918203777028368+0j),(6.269134935036009+0j),(2.773869986777439+0j),(-7.6357697479850755+0j)
771,(9+0j),(-2.2691653245385806+0j),(-3.749082577577923+0j),(-6.906664711148379+0j),(-4.360529436896247+0j)
772,(8+0j),(-6.000911189532151+0j),(-3.1777176425011047+0j),(1.2681120212588495+0j),(-0.5545851423634297+0j)
773,(8+0j),(-2.881023901831718+0j),(-6.056978108699431+0j),(2.8552527892644064+0j),(0.49046934866955444+0j)
774,(4+0j),(-5.556166859443092+0j),(0.5005262529160854+0j),(-4.589322828379407+0j),(1.7982656014691913+0j)
775,(3+0j),(2.1485746907589736+0j),(1.0898771288567528+0j),(6.2930875078921025+0j),(-2.5638440976892385+0j)
776,(7+0j),(-2.442318142360391+0j),(6.344228722856327+0j),(-10.747006849047926+0j),(-1.2293001097717784+0j)
777,(1+0j),(-8.15522835322261+0j),(-2.9674240163627554+0j),(3.1811320793397497+0j),(1.5776832521904431+0j)
778,(5+0j),(1.3098209307893804+0j),(-7.247670787073176+0j),(-1.439487849758712+0j),(-5.914591445491226+0j)
779,(6+0j),(-3.7169815691035812+0j),(0.212780556039238+0j),(2.20546174995502+0j),(7.164448177721139+0j)
780,(2+0j),(-0.4809393388830389+0j),(-4.067903430503364+0j),(0.15524884540803396+0j),(-5.888873062874268+0j)
781,(5+0j),(-0.029102001163839514+0j),(4.225229570076108+0j),(-2.6098127004542517+0j),(-0.1223750840236543+0j)
782,(9+0j),(-4.8608629627338455+0j),(1.1138831967313236+0j),(-7.820578595980831+0j),(2.4442060708619686+0j)
783,(8+0j),(-2.652115962506553+0j),(-9.997700086869555+0j),(0.07889666779863817+0j),(-5.673361815491571+0j)
784,(3+0j),(-4.0728913418878285+0j),(-2.054393092120027+0j),(4.154028189052317+0j),(-1.4829467911963916+0j)
785,0j,(9.301213674681392+0j),(2.9230115706234425+0j),(2.6794787295181948+0j),(-1.839716213243597+0j)
786,(9+0j),(-4.1983386533511045+0j),(-0.909625952994654+0j),(-5.414871667159242+0j),(2.716014927512197+0j)
787,(4+0j),(-0.0911433259937772+0j),(0.5295257964132285+0j),(3.1424753833158383+0j),(3.862002694286679+0j)
788,(1+0j),(-6.129386540002781+0j),(-5.422285016673721+0j),(5.254887888725107+0j),(1.101725424794098+0j)
789,(3+0j),(1.0372090552100541+0j),(-5.824452799544007+0j),(-1.0701265230912091+0j),(-6.637981179134029+0j)
790,0j,(18.94238700498233+0j),(8.467230727573954+0j),(-0.23653526658179097+0j),(-1.385689435894596+0j)
791,(6+0j),(-3.431353068459962+0j),(-5.046842999720201+0j),(4.363807482892999+0j),(2.893344561917413+0j)
792,(1+0j),(-7.425203072972946+0j),(-0.720178572986972+0j),(2.5520346566218466+0j),(1.6146361633912432+0j)
793,(5+0j),(-1.9080142530061632+0j),(-0.42605998334433254+0j),(4.258773241423222+0j),(-6.3072116351457606+0j)
794,(7+0j),(-4.968971557242212+0j),(-0.5222977817241178+0j),(1.2617390193311835+0j),(0.723449893374365+0j)
795,(5+0j),(-3.6046695882002853+0j),(-6.203234879140159+0j),(-4.363610286485151+0j),(-2.159174851371429+0j)
796,(2+0j),(-0.799466441263772+0j),(1.46163009397087+0j),(5.537722813114741+0j),(7.254253673287518+0j)
797,0j,(0.6705397015225585+0j),(-6.64231944405492+0j),(-2.523620649273274+0j),(-0.32055666670668415+0j)
798,(7+0j),(-4.371475655334133+0j),(-2.7267147342067544+0j),(-7.260987742859126+0j),(-0.9048616510114885+0j)
799,(9+0j),(-1.3429374654275616+0j),(7.533429893490083+0j),(3.035038133140717+0j),(-0.6003975925910644+0j)
800,0j,(13.822544093769874+0j),(7.570745299698316+0j),(0.23637220040270385+0j),(-6.894760314265236+0j)
801,(3+0j),(7.427566365477186+0j),(-13.611924821680015+0j),(-1.3862728172327528+0j),(-6.981561496113455+0j)
802,(8+0j),(7.989828159796551+0j),(8.619162735536626+0j),(-2.3461134921153275+0j),(-6.167033432218201+0j)
803,(3+0j),(-5.083986258995059+0j),(3.271932441026411+0j),(2.634654798161071+0j),(-5.518944550267883+0j)
804,(7+0j),(0.12907521716523665+0j),(-1.9274686198073099+0j),(-10.286489811044277+0j),(-1.737942746299779+0j)
805,(7+0j),(0.3804729496075326+0j),(9.989672139791043+0j),(-10.070484145617028+0j),(-2.027950922595435+0j)
806,(7+0j),(-3.7361575083180867+0j),(8.890478777659608+0j),(-0.5596932111950126+0j),(-0.8329034300473998+0j)
807,(1+0j),(-7.552380825223414+0j),(-4.0053852768097125+0j),(3.6445234341223234+0j),(1.980587662134252+0j)
808,0j,(15.24353438077259+0j),(-10.294990353902385+0j),(-9.868168062227683+0j),(-3.5187448257014107+0j)
809,(4+0j),(1.6889393602708735+0j),(5.436720991346011+0j),(-5.558808815293697+0j),(0.2921887428437089+0j)
810,(7+0j),(-4.91569580076586+0j),(-0.807188688012813+0j),(-0.15268408733965616+0j),(6.740735899038301+0j)
811,(7+0j),(-4.922774776993723+0j),(-2.4889043945513016+0j),(-5.479455098359896+0j),(-0.630667185368239+0j)
812,(2+0j),(-2.2084397458920297+0j),(0.8106787276009496+0j),(4.672662216852416+0j),(2.3194366381627365+0j)
813,(3+0j),(-2.5553493604513293+0j),(-1.8917124596800035+0j),(8.444699608664811+0j),(-3.87758183626605+0j)
814,(8+0j),(-3.686188347536483+0j),(-7.493345286132643+0j),(0.36815463217440086+0j),(-2.460522685913867+0j)
815,(4+0j),(-1.002817021983959+0j),(3.2473938017958734+0j),(-3.0390570467058966+0j),(1.5259826450074443+0j)
816,(7+0j),(-2.1468174165170297+0j),(-1.7687788595115872+0j),(-9.991923340473509+0j),(-2.0035486482277065+0j)
817,(4+0j),(-1.0453426327321447+0j),(-0.280725747494801+0j),(-7.552650066368032+0j),(2.071047649747276+0j)
818,(4+0j),(8.293287606100241+0j),(-4.084616161195309+0j),(-9.634976836752541+0j),(6.035793604145876+0j)
819,(2+0j),(4.981989224000771+0j),(2.3975995053897288+0j),(7.429485832447025+0j),(5.202385675146894+0j)
820,0j,(23.439184363550968+0j),(-5.069516496690844+0j),(-4.806125398000672+0j),(-1.569148512600249+0j)
821,(5+0j),(-1.5417834098568648+0j),(-2.886889767509146+0j),(-0.07115539375020237+0j),(-4.131172879344631+0j)
822,(6+0j),(0.5482895744081031+0j),(-2.35170523622376+0j),(3.0460444763041123+0j),(3.6056838426781215+0j)
823,(5+0j),(-1.6572361734835184+0j),(-10.709064857422808+0j),(-1.196266848455745+0j),(-3.147876031465553+0j)
824,(6+0j),(6.852876139795394+0j),(-3.468724832837571+0j),(0.6473123062052699+0j),(9.745464480463317+0j)
825,0j,(16.81717446593772+0j),(-5.811130449222639+0j),(-2.2629576740719437+0j),(-5.7065047315863175+0j)
826,(4+0j),(2.1870793122797068+0j),(13.497753148746032+0j),(0.6246548968507566+0j),(-1.5711257355421964+0j)
827,(2+0j),(5.180560836495732+0j),(-3.3739212670381677+0j),(-1.158406660611718+0j),(6.703543570602437+0j)
828,(3+0j),(-0.5362672884268838+0j),(7.8847558052694575+0j),(-0.056655609012542255+0j),(-11.619131347526517+0j)
829,(3+0j),(-5.51317483342107+0j),(1.8055585188506034+0j),(3.0860026536148553+0j),(-3.4317393674519825+0j)
830,(7+0j),(-6.672508029540998+0j),(0.7534304905557888+0j),(-1.4982394697153902+0j),(0.1248112084226197+0j)
831,0j,(8.895104517947674+0j),(-9.857302520202397+0j),(-5.289338478245324+0j),(-2.5399072031513446+0j)
832,(8+0j),(-0.1891429290427513+0j),(-4.548944150163824+0j),(-4.325200449556832+0j),(0.06575544671869389+0j)
833,0j,(12.693971806427388+0j),(0.4650229712744347+0j),(-2.62854449486369+0j),(-4.127012578129289+0j)
834,0j,(9.641489822200475+0j),(-6.472311790260255+0j),(-6.6402854675955645+0j),(-1.726966654696943+0j)
835,(2+0j),(6.3427876373485725+0j),(2.9016729500556915+0j),(12.629157658699329+0j),(-3.736173726905908+0j)
836,(9+0j),(1.0702578388914712+0j),(11.840237177742422+0j),(-2.3683447941938773+0j),(2.4221336487479115+0j)
837,0j,(9.533184932203573+0j),(-11.339146078178079+0j),(-6.817101218389689+0j),(-2.656425830791873+0j)
838,(3+0j),(-0.7333259184999833+0j),(3.946634481564818+0j),(8.02538351374413+0j),(-0.3311123801536344+0j)
839,(7+0j),(-2.7215563118043735+0j),(4.345235908358229+0j),(-1.4582197453205372+0j),(-3.858986545998785+0j)
840,(9+0j),(-3.3426097832295723+0j),(8.972527080080166+0j),(-1.0820224383799115+0j),(-0.40189638966424335+0j)
841,(5+0j),(-2.9504539540601002+0j),(-4.6938718882743+0j),(-7.1636003947147415+0j),(1.0407856109605182+0j)
842,(8+0j),(0.7818220616652457+0j),(-4.2002487798451416+0j),(2.630485190081244+0j),(-8.03291489286312+0j)
843,(5+0j),(2.2182438800759896+0j),(-2.528940468375427+0j),(-1.76494560580425+0j),(-6.28103380590043+0j)
844,(2+0j),(2.525259728669105+0j),(-0.3930895169365162+0j),(0.7449568831169056+0j),(5.0022056695568695+0j)
845,(9+0j),(-5.909379678731765+0j),(0.010086506304461769+0j),(-7.048257707473145+0j),(-0.9696942465858712+0j)
846,(3+0j),(1.8367332376844399+0j),(-3.7323094604369613+0j),(3.978585752496539+0j),(-4.495715471978909+0j)
847,(5+0j),(4.493147043779898+0j),(-9.192062754589923+0j),(-3.229038889866765+0j),(1.2874281924416542+0j)
848,(1+0j),(-8.432040055929578+0j),(-2.634185707442061+0j),(3.05053975827193+0j),(2.829532534501423+0j)
849,(7+0j),(-4.104323536698428+0j),(15.104745478271546+0j),(-8.855603472522159+0j),(-2.922992336709714+0j)
850,(2+0j),(-2.4238461490116228+0j),(-2.2475624948772426+0j),(4.374324369268121+0j),(4.861446867722114+0j)
851,(8+0j),(-0.6126005357793501+0j),(5.1370979392479015+0j),(9.242308165404921+0j),(-1.7341189641581887+0j)
852,(3+0j),(3.1848741120077246+0j),(7.54110376462714+0j),(0.7357390118837432+0j),(-8.892317053250189+0j)
853,(4+0j),(-2.0749773396366384+0j),(4.948831246138491+0j),(-2.4204298769702617+0j),(2.0773293691242323+0j)
854,(6+0j),(5.5287078087287655+0j),(-0.5072168943428256+0j),(4.52732795867464+0j),(8.331798291573527+0j)
855,(5+0j),(5.554192374545898+0j),(0.7041105367022791+0j),(1.7409058786963707+0j),(-8.878921366293083+0j)
856,0j,(2.597195049755232+0j),(-1.1007657075227868+0j),(-3.27398830980137+0j),(-3.1060026755662014+0j)
857,(3+0j),(3.9941149423243654+0j),(-3.8632384072559387+0j),(5.380871964525777+0j),(-9.553331878263739+0j)
858,(9+0j),(-3.616582803640424+0j),(4.169644546772779+0j),(-7.065551031772701+0j),(-0.6710399907165259+0j)
859,0j,(21.20561294140135+0j),(6.5867369786554955+0j),(0.15922584046839977+0j),(-2.4774097871970993+0j)
860,(6+0j),(-4.4963323787819665+0j),(-3.292934563596965+0j),(1.8531936987880073+0j),(4.432169405413488+0j)
861,(4+0j),(-2.7821802812873186+0j),(-0.819697087937682+0j),(-3.718606471787689+0j),(2.5398365088615815+0j)
862,(2+0j),(8.556361996145167+0j),(2.4671267675644843+0j),(12.831881178806041+0j),(5.964243007892811+0j)
863,0j,(14.382053725197444+0j),(-4.794886806395874+0j),(-3.023719758478191+0j),(-2.231125910971146+0j)
864,(4+0j),(-2.4178030564769437+0j),(1.8190687586180425+0j),(-5.299731471951123+0j),(3.8462707068100723+0j)
865,(2+0j),(3.4627809826670637+0j),(1.008105351689226+0j),(-1.4921875675927292+0j),(4.205208455800591+0j)
866,(2+0j),(-0.32728208759503047+0j),(-1.810480771771762+0j),(6.175074853459307+0j),(6.168033199636796+0j)
867,(8+0j),(-1.5115645823799853+0j),(1.0884195548105973+0j),(1.6485600078369502+0j),(-3.491865759313728+0j)
868,(9+0j),(-7.120807422342157+0j),(2.958340035811567+0j),(-3.5569588759626116+0j),(-0.1316947794766096+0j)
869,(6+0j),(2.962551701186379+0j),(-3.2735952610473915+0j),(-1.801309050948092+0j),(8.504515860078609+0j)
870,(5+0j),(-0.7560888179818606+0j),(-6.738063491015117+0j),(0.9199940990582833+0j),(-6.330989312215246+0j)
871,(2+0j),(-2.9373500656073595+0j),(-0.5368582177951449+0j),(2.5839934992131206+0j),(1.1892610043523884+0j)
872,(1+0j),(-6.975586828187017+0j),(-5.272568764765044+0j),(4.6113077500659685+0j),(1.1857067718452499+0j)
873,(3+0j),(-4.922164844031288+0j),(9.710663690734135+0j),(3.109174560224192+0j),(-5.5976127269274425+0j)
874,(9+0j),(4.942656218932856+0j),(7.904141959005276+0j),(-9.94318527993045+0j),(-3.601608277436461+0j)
875,(5+0j),(5.717234763509356+0j),(13.473105464565018+0j),(4.912425894424204+0j),(-2.968754329994611+0j)
876,0j,(14.852319468775592+0j),(-14.151823855116007+0j),(-7.572402466967837+0j),(-2.2080844329937825+0j)
877,(1+0j),(-6.9568305002671105+0j),(-3.3568344188243193+0j),(2.0853036437814674+0j),(1.288790425812396+0j)
878,(6+0j),(5.684596727146408+0j),(5.338920567081236+0j),(3.9432437840067123+0j),(12.524455264065269+0j)
879,(1+0j),(-6.532180015125474+0j),(-1.192300699538922+0j),(3.777847397216113+0j),(1.563575948289043+0j)
880,(2+0j),(7.258826185417321+0j),(-0.030710338124387553+0j),(6.532231261095863+0j),(-2.376678576048124+0j)
881,(4+0j),(-0.26569155695365937+0j),(-6.337843405710889+0j),(-3.873314956650182+0j),(1.12473973753055+0j)
882,(6+0j),(1.9820692446917576+0j),(1.081772617764646+0j),(3.7053839163597275+0j),(8.556347669100516+0j)
883,(4+0j),(-0.4513206657956809+0j),(-3.403398319199331+0j),(-1.0923412345062098+0j),(6.775953362999893+0j)
884,(1+0j),(-7.281477399682627+0j),(-4.6690221218531285+0j),(4.882765286093803+0j),(4.303183185154322+0j)
885,(5+0j),(-4.32130391630012+0j),(-2.583358726426083+0j),(-0.3014175034271451+0j),(-0.9626234039276612+0j)
886,(1+0j),(-7.858250458912178+0j),(-3.2453821147348463+0j),(3.522913766025931+0j),(2.624138048224408+0j)
887,0j,(1.2069116168615996+0j),(-6.037894972321685+0j),(-4.945305250414408+0j),(-4.233954752411988+0j)
888,(6+0j),(8.961481425722395+0j),(-1.7159239594465612+0j),(-4.177407400759577+0j),(5.939468099645574+0j)
889,(6+0j),(-2.425899995008636+0j),(-2.6990090024268016+0j),(1.8132074453238667+0j),(5.567518940371821+0j)
890,(8+0j),(-2.1711024908701786+0j),(-0.5905117930696102+0j),(4.6644626472478095+0j),(-3.82166637768889+0j)
891,(8+0j),(-4.309311419967629+0j),(-0.2221080279688846+0j),(1.5396430774711536+0j),(-2.403496132090207+0j)
892,(8+0j),(0.33512301119402704+0j),(-4.213448751880068+0j),(0.6683110476690468+0j),(-3.700184438480418+0j)
893,(6+0j),(-4.610267778421398+0j),(-2.226514244735193+0j),(2.6018966563180337+0j),(3.396998479901404+0j)
894,(6+0j),(9.251342282497932+0j),(0.26609389854773435+0j),(3.436662997730366+0j),(7.739530665989475+0j)
895,(1+0j),(-8.087961424397008+0j),(-1.5922585432445866+0j),(2.115694842276401+0j),(2.665562662397136+0j)
896,(9+0j),(-4.53695852109073+0j),(-0.7420097309542744+0j),(-7.418998875629303+0j),(-0.15952089565843788+0j)
897,(4+0j),(1.325706169356212+0j),(-2.4511100473805323+0j),(-4.83138219659863+0j),(3.999132860870215+0j)
898,(4+0j),(-3.5855972368045714+0j),(-0.16993080598511676+0j),(-3.5909613817742896+0j),(2.0627543661253664+0j)
899,(6+0j),(1.8780886623453568+0j),(1.2974060762831223+0j),(4.274674574244566+0j),(0.916796056175207+0j)
900,(2+0j),(6.328016904757967+0j),(-0.3698874890191161+0j),(0.4388074109734362+0j),(3.404961850141839+0j)
901,(8+0j),(-1.1896531014993061+0j),(-8.860644870969036+0j),(0.7246711258639804+0j),(-1.6031242461151634+0j)
902,(6+0j),(-2.6413171134843534+0j),(-5.627179536433256+0j),(-1.1404535978671801+0j),(1.157010273511597+0j)
903,0j,(15.913391599541647+0j),(-8.843905785555918+0j),(-9.47511498877484+0j),(1.5718391995463334+0j)
904,0j,(8.965627697925749+0j),(-0.6822767303739784+0j),(-3.5223687105310253+0j),(4.446465622425006+0j)
905,(9+0j),(-4.12129112012669+0j),(3.5675563330504003+0j),(-4.9844347992345295+0j),(2.9798232937085194+0j)
906,0j,(8.464669093011054+0j),(-4.191674388983773+0j),(-1.4537400817773003+0j),(0.3673964242031683+0j)
907,(5+0j),(-3.1745418587632472+0j),(-8.994783693426738+0j),(-3.468362708937523+0j),(-4.07044565526937+0j)
908,0j,(13.62193438082465+0j),(6.766798233640566+0j),(4.7684523249285675+0j),(-0.2505716077704322+0j)
909,(4+0j),(-6.6302099322795005+0j),(0.5425224037207004+0j),(0.5895019175738411+0j),(1.363069009313817+0j)
910,(1+0j),(-7.615132725459599+0j),(-2.4916211348969317+0j),(3.055515261076236+0j),(1.1883245373437141+0j)
911,(3+0j),(-4.573956123019994+0j),(-2.3748031166098205+0j),(4.16745161104963+0j),(-2.511577928547956+0j)
912,(4+0j),(-3.346807841432403+0j),(2.4842700858332125+0j),(-3.0901521447111726+0j),(3.331365118454441+0j)
913,(3+0j),(9.07250266053645+0j),(-2.08877515476246+0j),(13.462620822845567+0j),(-10.506832847881608+0j)
914,(5+0j),(-2.873699519417695+0j),(-2.503468748262558+0j),(2.945367784381411+0j),(-1.4195106294770004+0j)
915,(4+0j),(-0.9640098819340911+0j),(2.1863833238051162+0j),(-3.9503363491745427+0j),(3.6521014619282317+0j)
916,(6+0j),(10.698217712484054+0j),(9.225702079220593+0j),(9.882980986106507+0j),(13.080579031799086+0j)
917,(1+0j),(-8.169566827997915+0j),(-3.3842029251454777+0j),(4.0072672406601235+0j),(1.349774704218624+0j)
918,(5+0j),(-4.369971423946575+0j),(-6.978645210207523+0j),(-2.1239564926963284+0j),(-0.942865830471473+0j)
919,(7+0j),(-3.600075269825559+0j),(1.874110880869598+0j),(-4.502528343638109+0j),(1.5641551596638228+0j)
920,(8+0j),(10.827209752306729+0j),(4.128170004515791+0j),(4.551786791441455+0j),(-1.4752997484252264+0j)
921,(8+0j),(1.0423702608908938+0j),(-3.208763637682414+0j),(-2.1436231775458503+0j),(3.7895698246521725+0j)
922,(3+0j),(-1.1800863157928179+0j),(1.8074669448471405+0j),(7.066252228282802+0j),(-5.624647151805486+0j)
923,(9+0j),(-4.558552353617983+0j),(7.897732552221672+0j),(-4.0051469584408235+0j),(-1.9251139964628246+0j)
924,(5+0j),(1.4435099814008485+0j),(0.8986906341513474+0j),(-0.1296774527859389+0j),(-4.003584369243336+0j)
925,(1+0j),(-1.5896715081459067+0j),(-7.382056484379036+0j),(1.6088591492695417+0j),(-1.6449578427355724+0j)
926,(5+0j),(-3.8035206818822243+0j),(-5.178814484544552+0j),(-1.857189692961936+0j),(2.710582032888332+0j)
927,(2+0j),(2.491096637722353+0j),(4.630530145848769+0j),(12.65092430421078+0j),(2.1943276117354453+0j)
928,(7+0j),(-5.288772148266036+0j),(13.234014504428714+0j),(-7.474680219943111+0j),(-2.4939606716318754+0j)
929,(2+0j),(6.8118799917405255+0j),(1.9753166383696632+0j),(13.439424007853775+0j),(5.290727136619672+0j)
930,(1+0j),(-7.356821939526578+0j),(-2.94775992813328+0j),(2.978801913655487+0j),(0.46722970607591285+0j)
931,(2+0j),(0.2830526161764138+0j),(-5.496616227582106+0j),(1.174308554575043+0j),(4.2912218773606785+0j)
932,(8+0j),(2.424919816245633+0j),(6.908284006085115+0j),(-4.562475171003054+0j),(-5.269891379742802+0j)
933,(1+0j),(-7.056967674760335+0j),(-3.5989643540089693+0j),(3.5784767044785797+0j),(0.7635409419582677+0j)
934,0j,(16.022997427721236+0j),(-1.7387495094332839+0j),(-6.891197805656152+0j),(4.071466372770813+0j)
935,(9+0j),(-2.9738355308821345+0j),(3.308686379490851+0j),(-7.432554353695619+0j),(0.8360054050065219+0j)
936,(8+0j),(5.425769581563629+0j),(-5.802796350826049+0j),(-5.76401971937398+0j),(-6.2846170286321215+0j)
937,(5+0j),(-0.6529836582239805+0j),(-5.517797057536908+0j),(-8.891290522333666+0j),(-1.7482351418542874+0j)
938,(5+0j),(-3.7746222708128863+0j),(-3.3849265283362837+0j),(-1.0972049274143558+0j),(3.5666696322295643+0j)
939,(3+0j),(-0.777687380539632+0j),(-1.3751503160706204+0j),(7.285980262615286+0j),(-5.3505968604374345+0j)
